,0,1,2,3,4,5,6,7,8,9
30,30345.676009817227,7.962971970548319,2.1728380049086136,12000.0,1.0,0.5,20911.352019634454,2.0,1.1728380049086136,1.8271619950913864
31,179285.05193615373,4.380159038346206,5.070238557519309,71845.76614124901,1.0,0.5,167938.08610790948,2.0,2.0,1.0
32,30733.39512765046,6.799814617048624,2.3666975638252294,12000.0,1.0,0.5,21686.79025530092,2.0,1.3666975638252294,1.6333024361747706
33,30455.53468777315,7.633395936680547,2.2277673438865757,12000.0,1.0,0.5,21131.069375546303,2.0,1.2277673438865757,1.7722326561134243
34,31765.191340814774,3.704425977555673,2.8825956704073876,12000.0,1.0,0.5,23750.38268162955,2.0,1.8825956704073878,1.1174043295926122
35,31093.24967802662,5.720250965920139,2.54662483901331,12000.0,1.0,0.5,22406.499356053242,1.5466248390133102,1.5466248390133102,1.4533751609866898
36,50848.153229348434,3.176619749890817,3.264929624836226,19658.497284890665,1.0,0.5,42611.68655054561,2.0,2.0,1.0
37,93167.77002211554,3.573182746936875,3.859774120405312,36854.063681303305,1.0,0.5,83906.40213996706,2.0,2.0,1.0
38,31444.84176540955,4.665474703771351,2.7224208827047747,12000.0,1.0,0.5,23109.6835308191,2.0,1.7224208827047747,1.2775791172952253
39,30657.960383354646,7.026118849936065,2.3289801916773225,12000.0,1.0,0.5,21535.92076670929,2.0,1.3289801916773225,1.6710198083226775
40,140258.99057802642,4.014458849451127,4.5216882741766895,55988.457400475025,1.0,0.5,129857.16225997396,2.0,2.0,1.0
41,30343.25265818708,7.970242025438763,2.17162632909354,12000.0,1.0,0.5,20906.505316374158,1.1716263290935396,1.1716263290935396,1.8283736709064604
42,30682.763291997217,6.951710124008352,2.3413816459986077,12000.0,1.0,0.5,21585.526583994433,1.3413816459986079,1.3413816459986079,1.6586183540013921
43,31625.227435979785,4.124317692060644,2.8126137179898927,12000.0,1.0,0.5,23470.45487195957,2.0,1.8126137179898927,1.1873862820101073
44,30810.590924895747,6.568227225312756,2.405295462447874,12000.0,1.0,0.5,21841.181849791497,1.405295462447874,1.405295462447874,1.594704537552126
45,31870.92881929759,3.3872135421072316,2.9354644096487945,12000.0,1.0,0.5,23961.85763859518,2.0,1.9354644096487947,1.0645355903512053
46,123810.6420904828,3.860326868421631,4.290490302632447,49305.06350506456,1.0,0.5,113807.16171212182,2.0,2.0,1.0
47,32000.0,3.0,3.0,12000.0,1.0,0.5,24220.0,2.0,2.0,1.0
48,68122.49825598625,3.3384918686606158,3.507737802990923,26677.51516292728,1.0,0.5,59467.67956110763,2.0,2.0,1.0
49,30418.817900354043,7.743546298937874,2.2094089501770213,12000.0,1.0,0.5,21057.635800708085,2.0,1.209408950177021,1.790591049822979
50,31274.50618448771,5.176481446536876,2.6372530922438537,12000.0,1.0,0.5,22769.012368975415,1.637253092243854,1.637253092243854,1.362746907756146
51,30120.145301286837,8.639564096139495,2.0600726506434173,12000.0,1.0,0.5,20460.29060257367,1.0600726506434175,1.0600726506434175,1.9399273493565825
52,31534.989904375445,4.395030286873665,2.7674949521877226,12000.0,1.0,0.5,23289.97980875089,2.0,1.7674949521877226,1.2325050478122774
53,123675.2688860845,3.8590583313288027,4.288587496993204,49250.05783391387,1.0,0.5,113675.06699109844,2.0,2.0,1.0
54,31094.745348640616,5.715763954078156,2.5473726743203073,12000.0,1.0,0.5,22409.490697281228,1.5473726743203073,1.5473726743203073,1.4526273256796927
55,32000.0,3.0,3.0,12000.0,1.0,0.5,24220.0,2.0,2.0,1.0
56,31897.530942168618,3.3074071734941413,2.9487654710843096,12000.0,1.0,0.5,24015.06188433724,2.0,1.9487654710843096,1.0512345289156904
57,31312.57665264565,5.062270042063051,2.6562883263228247,12000.0,1.0,0.5,22845.1533052913,2.0,1.6562883263228247,1.3437116736771753
58,30984.17400114884,6.047477996553479,2.4920870005744202,12000.0,1.0,0.5,22188.34800229768,2.0,1.4920870005744202,1.5079129994255798
59,30737.09802838506,6.7887059148448206,2.36854901419253,12000.0,1.0,0.5,21694.19605677012,2.0,1.36854901419253,1.63145098580747
60,30697.229819833035,6.908310540500892,2.3486149099165177,12000.0,1.0,0.5,21614.45963966607,2.0,1.348614909916518,1.651385090083482
61,32000.0,3.0,3.0,12000.0,1.0,0.5,24220.0,2.0,2.0,1.0
62,31505.462666483167,4.4836120005505045,2.7527313332415826,12000.0,1.0,0.5,23230.92533296633,2.0,1.7527313332415826,1.2472686667584174
63,30741.364928406474,6.7759052147805745,2.3706824642032376,12000.0,1.0,0.5,21702.72985681295,2.0,1.3706824642032376,1.6293175357967624
64,30441.939563262695,7.67418131021192,2.2209697816313465,12000.0,1.0,0.5,21103.879126525386,2.0,1.2209697816313465,1.7790302183686535
65,210581.02173470537,4.673423120569599,5.510134680854399,84562.13664257868,1.0,0.5,198476.12661651804,2.0,2.0,1.0
66,30426.190219856933,7.721429340429197,2.2130951099284673,12000.0,1.0,0.5,21072.38043971387,1.2130951099284673,1.2130951099284673,1.7869048900715327
67,31033.413778371116,5.899758664886652,2.516706889185558,12000.0,1.0,0.5,22286.82755674223,2.0,1.5167068891855582,1.4832931108144418
68,91302.91013825119,3.555707767703542,3.8335616515553133,36096.32236927714,1.0,0.5,82086.7056409321,2.0,2.0,1.0
69,31458.923497490898,4.623229507527307,2.729461748745449,12000.0,1.0,0.5,23137.846994981795,2.0,1.729461748745449,1.270538251254551
70,31563.88199607032,4.3083540117890395,2.78194099803516,12000.0,1.0,0.5,23347.76399214064,2.0,1.78194099803516,1.21805900196484
71,198201.58978682646,4.557419597687567,5.336129396531351,79532.04988512945,1.0,0.5,186396.50113338683,2.0,2.0,1.0
72,32000.0,3.0,3.0,12000.0,1.0,0.5,24220.0,2.0,2.0,1.0
73,30455.67409717052,7.632977708488449,2.2278370485852586,12000.0,1.0,0.5,21131.348194341033,2.0,1.2278370485852586,1.7721629514147414
74,30857.20349723724,6.428389508288287,2.428601748618619,12000.0,1.0,0.5,21934.406994474477,2.0,1.4286017486186189,1.5713982513813811
75,31742.82723405405,3.7715182978378454,2.871413617027026,12000.0,1.0,0.5,23705.654468108103,2.0,1.871413617027026,1.128586382972974
76,30819.74574479902,6.540762765602942,2.40987287239951,12000.0,1.0,0.5,21859.49148959804,2.0,1.4098728723995098,1.5901271276004902
77,83765.94089758297,3.4850813457924117,3.727622018688617,33033.85477557765,1.0,0.5,74732.26756263632,2.0,2.0,1.0
78,30693.51570967769,6.919452870966937,2.346757854838844,12000.0,1.0,0.5,21607.031419355375,2.0,1.346757854838844,1.653242145161156
79,74817.93568146415,3.4012325769468887,3.6018488654203327,29398.046385282505,1.0,0.5,66000.96613564799,2.0,2.0,1.0
80,31916.570769656693,3.250287691029925,2.9582853848283457,12000.0,1.0,0.5,24053.141539313383,1.9582853848283457,1.9582853848283457,1.0417146151716543
81,31604.848872398816,4.185453382803553,2.802424436199408,12000.0,1.0,0.5,23429.69774479763,1.802424436199408,1.802424436199408,1.197575563800592
82,31883.380726081374,3.3498578217558768,2.941690363040687,12000.0,1.0,0.5,23986.761452162747,1.9416903630406872,1.9416903630406872,1.0583096369593128
83,30752.511200740108,6.742466397779676,2.3762556003700537,12000.0,1.0,0.5,21725.022401480215,2.0,1.376255600370054,1.623744399629946
84,30590.199667279856,7.229400998160433,2.295099833639928,12000.0,1.0,0.5,21400.399334559712,2.0,1.295099833639928,1.704900166360072
85,30505.670223897465,7.482989328307605,2.2528351119487326,12000.0,1.0,0.5,21231.34044779493,2.0,1.2528351119487326,1.7471648880512674
86,32000.0,3.0,3.0,12000.0,1.0,0.5,24220.0,2.0,2.0,1.0
87,202042.25829584626,4.59340921975942,5.39011382963913,81092.61388259809,1.0,0.5,190144.15590374684,2.0,2.0,1.0
88,30994.22182463221,6.0173345261033635,2.4971109123161064,12000.0,1.0,0.5,22208.443649264424,2.0,1.4971109123161062,1.5028890876838938
89,30824.493893499806,6.526518319500582,2.412246946749903,12000.0,1.0,0.5,21868.987786999613,2.0,1.412246946749903,1.587753053250097
90,104967.16603035464,3.683750946721716,4.025626420082574,41648.46667627369,1.0,0.5,95420.03905859024,2.0,2.0,1.0
91,32000.0,3.0,3.0,12000.0,1.0,0.5,24220.0,2.0,2.0,1.0
92,31873.084618914883,3.3807461432553474,2.936542309457442,12000.0,1.0,0.5,23966.169237829767,2.0,1.936542309457442,1.063457690542558
93,205945.24415701794,4.629982796928464,5.444974195392696,82678.49904901358,1.0,0.5,193952.61881766818,2.0,2.0,1.0
94,31122.076132795082,5.633771601614752,2.561038066397541,12000.0,1.0,0.5,22464.152265590164,2.0,1.5610380663975412,1.4389619336024588
95,30444.588713909267,7.666233858272203,2.2222943569546327,12000.0,1.0,0.5,21109.177427818533,1.2222943569546327,1.2222943569546327,1.7777056430453673
96,31524.989816317502,4.425030551047492,2.762494908158751,12000.0,1.0,0.5,23269.979632635004,2.0,1.7624949081587513,1.2375050918412487
97,30348.256829677874,7.955229510966379,2.174128414838937,12000.0,1.0,0.5,20916.513659355747,1.174128414838937,1.174128414838937,1.825871585161063
98,32000.0,3.0,3.0,12000.0,1.0,0.5,24220.0,2.0,2.0,1.0
99,220064.12672968983,4.762286130755368,5.643429196133052,88415.37005874889,1.0,0.5,207729.5687161978,2.0,2.0,1.0
100,31848.0972944479,3.4557081166563037,2.9240486472239495,12000.0,1.0,0.5,23916.194588895796,2.0,1.9240486472239495,1.0759513527760505
101,83933.70916481817,7.998594281911356,3.0014057180886438,33711.22702245036,1.0,0.5,73360.3655127768,2.0,1.250351429522161,1.749648570477839
102,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
103,230204.91207962955,5.2827265758173425,5.7172734241826575,92593.27579134815,1.0,0.5,217479.97655478932,2.0,1.9293183560456644,1.0706816439543356
104,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
105,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.2381122448513808,1.0,2.0
106,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
107,30221.201834059906,8.336394497820283,2.1106009170299527,12000.0,1.0,0.5,20662.403668119812,2.0,1.1106009170299527,1.8893990829700473
108,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
109,30275.578476954233,8.173264569137304,2.137789238477116,12000.0,1.0,0.5,20771.156953908463,2.0,1.137789238477116,1.862210761522884
110,96385.227265643,7.767402665051748,3.232597334948253,38723.63466967933,1.0,0.5,85628.72667897693,2.0,1.308149333737063,1.691850666262937
111,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
112,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.6878013085616845,1.0,2.0
113,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
114,181604.7573359888,6.185102355527706,4.814897644472294,73029.09210539269,1.0,0.5,169594.71097510852,2.0,1.7037244111180736,1.2962755888819264
115,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
116,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.9969087225814517,1.0,2.0
117,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
118,30275.86658170813,8.172400254875608,2.1379332908540656,12000.0,1.0,0.5,20771.733163416262,2.0,1.1379332908540654,1.8620667091459346
119,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.6261369051545687,1.0,2.0
120,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
121,31507.646715086972,4.477059854739087,2.7538233575434856,12000.0,1.0,0.5,23235.29343017394,2.0,1.7538233575434856,1.2461766424565144
122,161504.96603101847,6.558302090106976,4.441697909893024,64937.841959913174,1.0,0.5,149790.5796958639,2.0,1.610424477473256,1.389575522526744
123,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
124,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.1612927650294775,1.0,2.0
125,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.2562744246190785,1.0,2.0
126,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
127,31873.623855079408,3.3791284347617774,2.9368119275397038,12000.0,1.0,0.5,23967.247710158816,2.0,1.9368119275397038,1.0631880724602962
128,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.7376489400207946,1.0,2.0
129,31140.39821660229,5.578805350193125,2.570199108301146,12000.0,1.0,0.5,22500.796433204585,2.0,1.570199108301146,1.429800891698854
130,232422.4297089544,5.241553163709116,5.758446836290884,93485.94624591358,1.0,0.5,219664.87537183968,2.0,1.939611709072721,1.060388290927279
131,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
132,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
133,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.9749658660476939,1.0,2.0
134,30570.848289339545,7.2874551319813605,2.2854241446697734,12000.0,1.0,0.5,21361.696578679093,2.0,1.2854241446697734,1.7145758553302266
135,170314.24080099413,6.394737257213523,4.605262742786477,68484.05021066792,1.0,0.5,158470.2734982764,2.0,1.6513156856966194,1.3486843143033806
136,101562.45753898815,7.6712752508636015,3.3287247491363985,40807.74910483897,1.0,0.5,90729.80193097981,2.0,1.3321811872840996,1.6678188127159004
137,134944.6932448782,7.051455805175124,3.9485441948248763,54245.899551949435,1.0,0.5,123620.99807741206,2.0,1.487136048706219,1.512863951293781
138,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
139,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
140,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
141,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
142,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.784955380950135,1.0,2.0
143,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
144,31847.921317383996,3.456236047848007,2.923960658691999,12000.0,1.0,0.5,23915.842634767996,2.0,1.9239606586919988,1.0760393413080012
145,181137.72389008416,6.193773926063274,4.806226073936726,72841.08595250366,1.0,0.5,169134.5474075293,2.0,1.7015565184841814,1.2984434815158186
146,224606.50091718617,5.386674200356749,5.613325799643251,90339.61333061541,1.0,0.5,211963.9158189348,2.0,1.9033314499108127,1.0966685500891873
147,97091.07951275259,7.754296863738858,3.245703136261142,39007.77827149376,1.0,0.5,86324.19611711243,2.0,1.3114257840652854,1.6885742159347146
148,31263.54199265049,5.20937402204853,2.631770996325245,12000.0,1.0,0.5,22747.083985300982,2.0,1.631770996325245,1.368229003674755
149,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
150,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.3502127255660503,1.0,2.0
151,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
152,31477.1964694149,4.568410591755305,2.738598234707449,12000.0,1.0,0.5,23174.3929388298,2.0,1.7385982347074491,1.2614017652925509
153,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.6479363696276152,1.0,2.0
154,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
155,186370.3644454735,6.096617690120809,4.903382309879191,74947.50601491329,1.0,0.5,174290.2178781179,2.0,1.7258455774697978,1.2741544225302022
156,95603.35655489072,7.781919927310878,3.218080072689122,38408.88953595468,1.0,0.5,84858.35697890422,2.0,1.3045200181722805,1.6954799818277195
157,41094.87096688352,8.793997716831603,2.206002283168397,16466.28400080322,1.0,0.5,31151.669778089024,2.0,1.0515005707920992,1.9484994292079008
158,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
159,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.7551959004093673,1.0,2.0
160,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
161,30784.250841344805,6.647247475965583,2.3921254206724027,12000.0,1.0,0.5,21788.50168268961,2.0,1.3921254206724027,1.6078745793275973
162,154683.10794220224,6.684965874295328,4.315034125704672,62191.676120871576,1.0,0.5,143069.0684567952,2.0,1.578758531426168,1.421241468573832
163,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
164,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
165,31799.464295953385,3.601607112139847,2.899732147976692,12000.0,1.0,0.5,23818.92859190677,2.0,1.899732147976692,1.100267852023308
166,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.656148822245594,1.0,2.0
167,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
168,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
169,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.6043398869429866,1.0,2.0
170,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
171,154589.67083553533,6.68670075317436,4.31329924682564,62154.062645615,1.0,0.5,142977.00577322266,2.0,1.57832481170641,1.42167518829359
172,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
173,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
174,159317.076708891,6.598925383250567,4.401074616749433,64057.09849709029,1.0,0.5,147634.87336526357,2.0,1.6002686541873583,1.3997313458126417
175,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.165125558960162,1.0,2.0
176,30210.538800150705,8.368383599547885,2.1052694000753527,12000.0,1.0,0.5,20641.07760030141,2.0,1.1052694000753527,1.8947305999246473
177,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.3774743331629313,1.0,2.0
178,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.1525240895008761,1.0,2.0
179,127780.59376956194,7.184474102834083,3.8155258971659167,51361.96309497995,1.0,0.5,116562.27968805018,2.0,1.4538814742914792,1.5461185257085208
180,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
181,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
182,44776.57502450189,8.72563825198667,2.2743617480133294,17948.36846823999,1.0,0.5,34779.21741687329,2.0,1.0685904370033323,1.9314095629966677
183,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
184,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
185,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
186,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
187,222769.99486014812,5.420773239627389,5.579226760372611,89600.32058494851,1.0,0.5,210154.42404377813,2.0,1.8948066900931528,1.1051933099068472
188,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.396075696136369,1.0,2.0
189,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
190,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
191,31163.879275826108,5.5083621725216725,2.5819396379130546,12000.0,1.0,0.5,22547.75855165222,2.0,1.5819396379130546,1.4180603620869454
192,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.9947909768142917,1.0,2.0
193,31657.33964503203,4.027981064903914,2.8286698225160145,12000.0,1.0,0.5,23534.679290064058,2.0,1.8286698225160145,1.1713301774839855
194,92240.44464983436,7.84436026867254,3.1556397313274602,37055.136104977835,1.0,0.5,81544.9121854848,2.0,1.288909932831865,1.711090067168135
195,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
196,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.1645342326778052,1.0,2.0
197,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.4075165436760901,1.0,2.0
198,208548.57524587656,5.684827226301078,5.315172773698922,83875.43211337291,1.0,0.5,196142.19591936906,2.0,1.8287931934247306,1.1712068065752694
199,31216.497857509803,5.350506427470596,2.6082489287549007,12000.0,1.0,0.5,22652.995715019602,2.0,1.6082489287549007,1.3917510712450993
200,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.710658169313543,1.0,2.0
201,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.4367666110239226,1.0,2.0
202,210105.72214503685,5.655915144546087,5.344084855453913,84502.26772988243,1.0,0.5,197676.4378000006,2.0,1.8360212138634782,1.1639787861365218
203,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
204,229543.06481801186,5.295015321437635,5.704984678562365,92326.846569741,1.0,0.5,216827.86480611438,2.0,1.9262461696405913,1.0737538303594087
205,30042.550530616216,8.872348408151355,2.021275265308107,12000.0,1.0,0.5,20305.101061232428,2.0,1.0212752653081074,1.9787247346918926
206,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
207,31734.180047562026,3.7974598573139193,2.8670900237810137,12000.0,1.0,0.5,23688.360095124055,2.0,1.8670900237810135,1.1329099762189865
208,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.3395085355104186,1.0,2.0
209,30275.740568046815,8.172778295859553,2.137870284023408,12000.0,1.0,0.5,20771.48113609363,2.0,1.1378702840234078,1.8621297159765922
210,99861.73865074663,7.702853083093568,3.2971469169064322,40123.118018719135,1.0,0.5,89054.09994876584,2.0,1.324286729226608,1.675713270773392
211,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.934882395090942,1.0,2.0
212,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
213,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
214,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.9910292612858898,1.0,2.0
215,30956.462573625988,6.130612279122035,2.4782312868129943,12000.0,1.0,0.5,22132.925147251975,2.0,1.4782312868129943,1.5217687131870057
216,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
217,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
218,30299.26182191183,8.102214534264503,2.149630910955916,12000.0,1.0,0.5,20818.523643823664,2.0,1.1496309109559162,1.8503690890440838
219,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
220,202965.28348565902,5.788494123701975,5.211505876298025,81627.85602754839,1.0,0.5,190641.03218527941,2.0,1.8028764690745063,1.1971235309254937
221,30779.996800615605,6.660009598153187,2.3899984003078023,12000.0,1.0,0.5,21779.99360123121,2.0,1.3899984003078023,1.6100015996921977
222,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.3788733216399953,1.0,2.0
223,31250.661276871913,5.248016169384259,2.6253306384359565,12000.0,1.0,0.5,22721.322553743827,2.0,1.6253306384359567,1.3746693615640433
224,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
225,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
226,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.6451632577215218,1.0,2.0
227,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
228,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,1.648244638369477,1.0,2.0
229,30000.0,9.0,2.0,12000.0,1.0,0.5,20220.0,2.0,1.0,2.0
